/opt/work/car/2018-car-Phuket/CarDetect_162356841_04323_crop.jpg,รถกระบะมีหลังคา,ขาว,Isuzu,พื้นขาวอักษรเขียว,1ฒฒ5403,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_153216141_03299_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Honda,พื้นขาวอักษรดำ,กต3159,นครศรีธรรมราช,,
/opt/work/car/2018-car-Phuket/CarDetect_144920332_02421_crop.jpg,รถตู้,ขาว,Toyota,พื้นขาวอักษรดำ,ฮจ667,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_155445361_03738_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,กอ8876,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_165505868_04959_crop.jpg,รถเก๋ง,ขาว,Honda,พื้นแดง,ก0085,พังงา,,
/opt/work/car/2018-car-Phuket/CarDetect_133215568_00827_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Honda,พื้นขาวอักษรดำ,กท3818,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_17022074_05101_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,310906,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_133957122_01002_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,307564,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_153554563_03368_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์ทอง,Toyota,พื้นขาวอักษรเขียว,บท553,ตรัง,,
/opt/work/car/2018-car-Phuket/CarDetect_152023298_03059_crop.jpg,รถเก๋ง,ดำ,Honda,พื้นขาวอักษรดำ,กว7955,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_135723918_01363_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,309639,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_151606677_02974_crop.jpg,รถเก๋ง,ขาว,Nissan,พื้นขาวอักษรดำ,3กง1458,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_143606991_02180_crop.jpg,รถเก๋ง,เหลือง,MG,พื้นขาวอักษรดำ,กษ3818,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_133848573_00966_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Nissan,พื้นขาวอักษรดำ,ฆม3627,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_150102283_02657_crop.jpg,รถเก๋งแวน,ขาว,Chevrolet,พื้นขาวอักษรดำ,กก76,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_145623248_02565_crop.jpg,รถกระบะไม่มีหลังคา,ดำ,Ford,พื้นขาวอักษรเขียว,บบ5066,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_141622415_01752_crop.jpg,รถนั่งสองตอน,ดำ,Thai-rung,พื้นแดง,อ6345,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_140043771_01431_crop.jpg,ไม่เอา,ขาว,Toyota,พื้นขาวอักษรดำ,ขอ7984,เชียงใหม่,,
/opt/work/car/2018-car-Phuket/CarDetect_130026142_00178_crop.jpg,รถกระบะมีหลังคา,ฟ้า,Isuzu,พื้นขาวอักษรเขียว,บฉ3250,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_173731687_05892_crop.jpg,รถเก๋ง,ดำ,BMW,พื้นขาวอักษรดำ,ฉต5555,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_172418696_05587_crop.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,กว6634,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_153118729_03276_crop.jpg,รถกระบะไม่มีหลังคา,ฟ้า,Mazda,พื้นขาวอักษรเขียว,บท8696,พะเยา,,
/opt/work/car/2018-car-Phuket/CarDetect_130310791_00228_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,330451,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_135410111_01287_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,304785,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_173014277_05723_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กอ5305,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_174458291_06024_crop.jpg,รถกระบะไม่มีหลังคา,ขาว,Isuzu,พื้นขาวอักษรเขียว,บธ6919,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_140047330_01433_crop.jpg,รถเก๋ง,ขาว,Nissan,พื้นขาวอักษรดำ,กร946,พิษณุโลก,,
/opt/work/car/2018-car-Phuket/CarDetect_142041974_01852_crop.jpg,รถกระบะไม่มีหลังคา,น้ำเงิน,Mazda,พื้นขาวอักษรเขียว,บฉ7100,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_160015377_03845_crop.jpg,รถบัส,ขาว,Unknown,พื้นเหลืองอักษรดำ,300563,นครปฐม,,
/opt/work/car/2018-car-Phuket/CarDetect_170504679_05164_crop.jpg,รถกระบะไม่มีหลังคา,เทา,Toyota,พื้นขาวอักษรเขียว,บบ1951,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_134347415_01087_crop.jpg,รถบัส,ขาว,Mercedes-benz,พื้นเหลืองอักษรดำ,303582,นครราชสีมา,,
/opt/work/car/2018-car-Phuket/CarDetect_132130681_00590_crop.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,กอ883,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_172902550_05694_crop.jpg,รถเก๋งแวน,ขาว,Toyota,พื้นกราฟิก,กฉ3883,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_165219280_04915_crop.jpg,รถเก๋ง,ดำ,Toyota,พื้นขาวอักษรดำ,3กผ3182,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_170439659_05152_crop.jpg,รถเก๋ง,บรอนซ์ทอง,Honda,พื้นขาวอักษรดำ,กจ4514,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_154045518_03465_crop.jpg,รถเก๋ง,เทา,Toyota,พื้นขาวอักษรดำ,กอ2895,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_160254977_03903_crop.jpg,รถเก๋งแวน,แดง,Honda,พื้นขาวอักษรดำ,กต107,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_17351656_05839_crop.jpg,รถเก๋ง,เทา,Honda,พื้นขาวอักษรดำ,กบ1476,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_164913604_04840_crop.jpg,รถเก๋ง,อื่นๆ,Subaru,พื้นขาวอักษรดำ,กล8235,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_143854638_02239_crop.jpg,รถกระบะไม่มีหลังคา,ขาว,Isuzu,พื้นขาวอักษรเขียว,บบ3585,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_171803492_05430_crop.jpg,รถนั่งสองตอน,แดง,Unknown,พื้นขาวอักษรดำ,กว6443,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_160824228_03997_crop.jpg,รถเก๋ง,ดำ,Honda,พื้นแดง,ก7287,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_145741449_02598_crop.jpg,รถเก๋ง,ดำ,Honda,พื้นขาวอักษรดำ,กษ5965,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_151449931_02943_crop.jpg,รถกระบะมีหลังคาสูง,ขาว,Isuzu,พื้นขาวอักษรเขียว,ผธ270,สงขลา,,
/opt/work/car/2018-car-Phuket/CarDetect_143152362_02110_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,310330,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_13053563_00275_crop.jpg,รถเก๋ง,น้ำตาล,Honda,พื้นขาวอักษรดำ,กธ337,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_150736794_02787_crop.jpg,รถเก๋ง,ดำ,BMW,พื้นเขียวอักษรสีขาว/ดำ,ณข2158,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_152258394_03106_crop.jpg,รถเก๋งแวน,ดำ,Mitsubishi,พื้นขาวอักษรดำ,กธ7877,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_143611371_02183_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข662,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_13080716_00323_crop.jpg,รถเก๋ง,น้ำเงิน,Mazda,พื้นขาวอักษรดำ,ขก8472,สงขลา,,
/opt/work/car/2018-car-Phuket/CarDetect_151403276_02927_crop.jpg,ไม่เอา,ขาว,Toyota,พื้นเหลืองอักษรดำ,311349,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_155640785_03780_crop.jpg,รถบรรทุก,ขาว,Hino,พื้นขาวอักษรดำ,-,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_14414291_02284_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,311254,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_155500375_03743_crop.jpg,รถเก๋ง,เทา,Nissan,พื้นขาวอักษรดำ,4กฉ2173,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_153025130_03259_crop.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,กษ4125,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_164215285_04687_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,ฎฉ9892,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_144829905_02403_crop.jpg,รถกระบะไม่มีหลังคา,ดำ,Mitsubishi,พื้นขาวอักษรเขียว,บง3190,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_164759662_04815_crop.jpg,รถกระบะไม่มีหลังคา,น้ำเงิน,Isuzu,พื้นขาวอักษรเขียว,บบ265,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_160248160_03900_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,กท943,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_16134439_04126_crop.jpg,รถเก๋ง,ดำ,Mercedes-benz,พื้นขาวอักษรดำ,กต366,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_134353400_01089_crop.jpg,รถเก๋ง,ดำ,Mazda,พื้นขาวอักษรดำ,ฆฉ1525,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_133038702_00795_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กร9836,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_165745700_05018_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรเขียว,บน3318,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_132542272_00683_crop.jpg,รถเก๋ง,เทา,Toyota,พื้นขาวอักษรดำ,ญร2933,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_172526470_05613_crop.jpg,รถกระบะไม่มีหลังคา,แดง,Ford,พื้นขาวอักษรเขียว,บน9748,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_131023123_00377_crop.jpg,รถกระบะไม่มีหลังคา,ดำ,Mazda,พื้นขาวอักษรเขียว,บน5778,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_135947116_01406_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,309455,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_140101770_01439_crop.jpg,ไม่เอา,ขาว,Toyota,พื้นขาวอักษรเขียว,1ฒฐ8580,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_161650266_04188_crop.jpg,รถเก๋ง,เทา,Honda,พื้นขาวอักษรดำ,ก917,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_134445386_01104_crop.jpg,รถเก๋งแวน,บรอนซ์ทอง,Toyota,พื้นขาวอักษรดำ,กษ7780,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_142914797_02046_crop.jpg,รถกระบะไม่มีหลังคา,ดำ,Ford,พื้นขาวอักษรเขียว,บบ2857,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_132115675_00587_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,บต491,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_163011707_04431_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Chevrolet,พื้นขาวอักษรเขียว,ผฉ2021,ขอนแก่น,,
/opt/work/car/2018-car-Phuket/CarDetect_150731928_02783_crop.jpg,รถเก๋ง,เขียว,Nissan,พื้นขาวอักษรดำ,กอ8178,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_170001848_05055_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กร2921,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_161632259_04180_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Nissan,พื้นขาวอักษรเขียว,บน9510,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_142952560_02067_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,3กฒ7639,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_134750430_01165_crop.jpg,รถกระบะไม่มีหลังคา,ดำ,Isuzu,พื้นขาวอักษรดำ,กย489,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_140916355_01616_crop.jpg,รถเก๋ง,บรอนซ์ทอง,Toyota,พื้นขาวอักษรดำ,กจ1984,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_164058871_04654_crop.jpg,ไม่เอา,บรอนซ์ทอง,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข1962,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_165249657_04922_crop.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,กว1916,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_144058624_02273_crop.jpg,รถเก๋ง,ดำ,Honda,พื้นขาวอักษรดำ,กษ9754,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_131400600_00439_crop.jpg,รถเก๋ง,ขาว,Nissan,พื้นขาวอักษรดำ,กษ4145,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_170143840_05091_crop.jpg,รถกระบะไม่มีหลังคา,ขาว,Isuzu,พื้นขาวอักษรดำ,กว8508,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_171511604_05373_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Chevrolet,ไม่เห็นป้าย,-,ไม่เห็นป้าย,,
/opt/work/car/2018-car-Phuket/CarDetect_150624907_02758_crop.jpg,รถกระบะไม่มีหลังคา,ดำ,Toyota,พื้นขาวอักษรดำ,กล5226,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_135040526_01225_crop.jpg,รถเก๋ง,ดำ,Mazda,พื้นขาวอักษรดำ,กพ5818,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_132723126_00717_crop.jpg,รถกระบะไม่มีหลังคา,เขียว,Unknown,พื้นขาวอักษรเขียว,บท4151,ไม่เห็นป้าย,,
/opt/work/car/2018-car-Phuket/CarDetect_155036353_03646_crop.jpg,รถบรรทุก,ขาว,Isuzu,พื้นขาวอักษรดำ,974118,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_173121863_05749_crop.jpg,รถเก๋งแวน,ขาว,Mitsubishi,พื้นขาวอักษรดำ,กบ8464,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_153033975_03262_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,บฉ6809,พังงา,,
/opt/work/car/2018-car-Phuket/CarDetect_145529842_02547_crop.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,ญถ640,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_144433437_02331_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กล4207,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_145222672_02485_crop.jpg,ไม่เอา,ส้ม,Chevrolet,พื้นขาวอักษรดำ,กว6221,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_152454755_03144_crop.jpg,รถกระบะไม่มีหลังคา,ขาว,Isuzu,พื้นขาวอักษรเขียว,บฉ3737,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_160122749_03874_crop.jpg,รถเก๋ง,ดำ,Toyota,พื้นขาวอักษรดำ,กต3260,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_154335595_03521_crop.jpg,รถเก๋ง,เทา,Honda,พื้นขาวอักษรดำ,กม7398,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_162325892_04316_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Honda,พื้นขาวอักษรดำ,กธ839,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_152032484_03061_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์ทอง,Chevrolet,พื้นขาวอักษรเขียว,บท2648,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_165701101_05004_crop.jpg,รถเก๋งแวน,ขาว,Mitsubishi,พื้นขาวอักษรดำ,ฎฮ6610,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_14015094_01452_crop.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,3กฎ8571,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_141052391_01642_crop.jpg,รถบรรทุก,น้ำเงิน,Isuzu,พื้นขาวอักษรดำ,806124,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_140759742_01592_crop.jpg,รถบรรทุก,ขาว,Hino,พื้นเหลืองอักษรดำ,-,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_165519455_04966_crop.jpg,รถเก๋ง,เทา,Honda,พื้นขาวอักษรดำ,กน7239,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_17351258_05836_crop.jpg,รถเก๋งแวน,ดำ,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข2420,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_143022399_02080_crop.jpg,รถเก๋ง,น้ำเงิน,Chevrolet,พื้นขาวอักษรดำ,1กช9282,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_155344949_03723_crop.jpg,รถเก๋ง,น้ำตาล,Mazda,พื้นกราฟิก,กต5885,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_140730389_01576_crop.jpg,รถเก๋ง,เขียว,Chevrolet,พื้นขาวอักษรดำ,กค4538,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_171046486_05278_crop.jpg,รถกระบะไม่มีหลังคา,ขาว,Mitsubishi,พื้นขาวอักษรเขียว,บน980,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_142558949_01981_crop.jpg,ไม่เอา,ขาว, Suzuki,พื้นขาวอักษรเขียว,ถธ4377,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_131243694_00420_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กอ7539,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_145919274_02622_crop.jpg,รถกระบะไม่มีหลังคา,ขาว,Mitsubishi,พื้นขาวอักษรดำ,3กม7903,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_152646791_03177_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กค3543,อำนาจเจริญ,,
/opt/work/car/2018-car-Phuket/CarDetect_135743161_01370_crop.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นขาวอักษรเขียว,บธ5275,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_170730659_05214_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Mitsubishi,พื้นขาวอักษรเขียว,บน9571,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_174328756_05995_crop.jpg,รถกระบะไม่มีหลังคา,ดำ,Isuzu,พื้นขาวอักษรดำ,กง6906,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_165731759_05011_crop.jpg,รถเก๋งแวน,ขาว,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข3742,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_151114688_02869_crop.jpg,รถกระบะไม่มีหลังคา,ขาว,Mitsubishi,พื้นขาวอักษรเขียว,บบ3604,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_140840614_01608_crop.jpg,รถเก๋ง,ขาว,Nissan,พื้นขาวอักษรดำ,กว9532,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_144806834_02399_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข2218,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_160413383_03923_crop.jpg,รถเก๋ง,ดำ,Ford,พื้นขาวอักษรดำ,กว2490,อุดรธานี,,
/opt/work/car/2018-car-Phuket/CarDetect_130637389_00297_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข3331,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_154700240_03580_crop.jpg,รถอื่นๆ,อื่นๆ,Toyota,พื้นเหลืองอักษรดำ,ทข87,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_170055445_05078_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์ทอง,Ford,พื้นขาวอักษรดำ,กต5604,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_132314887_00634_crop.jpg,รถเก๋ง,เทา,Honda,พื้นขาวอักษรดำ,กง2743,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_13263557_00700_crop.jpg,รถเก๋งแวน,ขาว,Toyota,พื้นขาวอักษรดำ,กฉ9431,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_152742751_03198_crop.jpg,รถเก๋งแวน,ขาว,Mitsubishi,พื้นเขียวอักษรสีขาว/ดำ,ฌข2101,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_161445402_04148_crop.jpg,รถกระบะไม่มีหลังคา,เขียว,Isuzu,พื้นขาวอักษรเขียว,บฉ7802,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_135841554_01388_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,309167,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_151555486_02972_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Unknown,ไม่เห็นป้าย,-,ไม่เห็นป้าย,,
/opt/work/car/2018-car-Phuket/CarDetect_135918147_01393_crop.jpg,รถเก๋ง,ดำ,BMW,พื้นขาวอักษรดำ,กอ8625,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_134756633_01169_crop.jpg,รถเก๋ง,บรอนซ์ทอง,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข1158,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_170855673_05240_crop.jpg,ไม่เอา,ขาว,Toyota,พื้นเหลืองอักษรดำ,300872,พังงา,,
/opt/work/car/2018-car-Phuket/CarDetect_152746781_03200_crop.jpg,รถกระบะไม่มีหลังคา,ดำ,Toyota,พื้นขาวอักษรดำ,กพ8935,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_154410486_03531_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,308727,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_140816576_01599_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์ทอง,Toyota,พื้นขาวอักษรเขียว,ผจ3590,เชียงใหม่,,
/opt/work/car/2018-car-Phuket/CarDetect_154959964_03637_crop.jpg,รถกระบะไม่มีหลังคา,แดง,Ford,พื้นขาวอักษรดำ,กย3978,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_164915401_04841_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Honda,พื้นขาวอักษรดำ,กม7524,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_134336246_01082_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,ชพ7912,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_14532884_02502_crop.jpg,รถบรรทุก,ขาว,Isuzu,พื้นขาวอักษรดำ,783813,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_143848993_02234_crop.jpg,รถเก๋งแวน,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,ฌฬ9654,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_132953740_00771_crop.jpg,รถกระบะมีหลังคา,บรอนซ์เงิน,Mitsubishi,พื้นขาวอักษรดำ,กบ5195,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_170835432_05233_crop.jpg,รถบัส,ขาว,Mercedes-benz,พื้นเหลืองอักษรดำ,-,ไม่เห็นป้าย,,
/opt/work/car/2018-car-Phuket/CarDetect_145736285_02595_crop.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,กฉ8783,ตรัง,,
/opt/work/car/2018-car-Phuket/CarDetect_161845349_04224_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,306210,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_141338858_01701_crop.jpg,รถกระบะมีหลังคาสูง,ขาว,Toyota,พื้นขาวอักษรเขียว,ฒอ61,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_130059346_00191_crop.jpg,รถเก๋งแวน,ดำ,Toyota,พื้นขาวอักษรดำ,กย9491,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_132606891_00690_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข2039,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_162212475_04292_crop.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,กร4836,ภูเก็ต,,
